31.799999	517
31.900000	664
32.000000	517
32.099998	522
32.200001	825
32.299999	781
32.400002	786
32.500000	517
32.599998	585
32.700001	317
32.799999	913
32.900002	634
33.000000	571
33.099998	522
33.200001	268
33.299999	498
33.400002	644
33.500000	478
33.599998	556
33.700001	566
33.799999	522
33.900002	820
34.000000	341
34.099998	581
34.200001	556
34.299999	546
34.400002	668
34.500000	473
34.599998	883
34.700001	688
34.799999	708
34.900002	556
35.000000	483
35.099998	620
35.200001	556
35.299999	527
35.400002	727
35.500000	805
35.599998	893
35.700001	771
35.799999	639
35.900002	839
36.000000	620
36.099998	561
36.200001	620
36.299999	708
36.400002	493
36.500000	585
36.599998	488
36.700001	458
36.799999	820
36.900002	463
37.000000	678
37.099998	541
37.200001	537
37.299999	610
37.400002	478
37.500000	698
37.599998	571
37.700001	507
37.799999	507
37.900002	556
38.000000	766
38.099998	541
38.200001	659
38.299999	253
38.400002	434
38.500000	673
38.599998	585
38.700001	478
38.799999	708
38.900002	595
39.000000	478
39.099998	825
39.200001	722
39.299999	463
39.400002	732
39.500000	541
39.599998	468
39.700001	478
39.799999	527
39.900002	595
40.000000	634
40.099998	473
40.200001	708
40.299999	410
40.400002	805
40.500000	522
40.599998	654
40.700001	610
40.799999	517
40.900002	556
41.000000	566
41.099998	463
41.200001	693
41.299999	737
41.400002	615
41.500000	473
41.599998	625
41.700001	449
41.799999	776
41.900002	449
42.000000	449
42.099998	844
42.200001	732
42.299999	708
42.400002	449
42.500000	820
42.599998	688
42.700001	668
42.799999	410
42.900002	585
43.000000	1166
43.099998	620
43.200001	527
43.299999	537
43.400002	810
43.500000	585
43.599998	649
43.700001	654
43.799999	629
43.900002	532
44.000000	649
44.099998	673
44.200001	625
44.299999	693
44.400002	551
44.500000	400
44.599998	654
44.700001	615
44.799999	566
44.900002	332
45.000000	541
45.099998	395
45.200001	673
45.299999	1416
45.400002	444
45.500000	488
45.599998	737
45.700001	468
45.799999	864
45.900002	712
46.000000	703
46.099998	576
46.200001	649
46.299999	869
46.400002	600
46.500000	1269
46.599998	771
46.700001	371
46.799999	498
46.900002	605
47.000000	444
47.099998	351
47.200001	625
47.299999	463
47.400002	698
47.500000	541
47.599998	786
47.700001	483
47.799999	917
47.900002	908
48.000000	605
48.099998	810
48.200001	610
48.299999	502
48.400002	371
48.500000	673
48.599998	429
48.700001	439
48.799999	698
48.900002	776
49.000000	493
49.099998	361
49.200001	981
49.299999	825
49.400002	620
49.500000	390
49.599998	673
49.700001	429
49.799999	751
49.900002	385
50.000000	683
50.099998	742
50.200001	654
50.299999	454
50.400002	454
50.500000	502
50.599998	493
50.700001	390
50.799999	502
50.900002	449
51.000000	688
51.099998	1113
51.200001	551
51.299999	576
51.400002	664
51.500000	424
51.599998	415
51.700001	317
51.799999	522
51.900002	590
52.000000	688
52.099998	898
52.200001	742
52.299999	751
52.400002	1132
52.500000	834
52.599998	727
52.700001	649
52.799999	410
52.900002	395
53.000000	698
53.099998	541
53.200001	566
53.299999	541
53.400002	981
53.500000	439
53.599998	737
53.700001	732
53.799999	708
53.900002	981
54.000000	600
54.099998	947
54.200001	703
54.299999	781
54.400002	708
54.500000	693
54.599998	815
54.700001	659
54.799999	585
54.900002	375
55.000000	634
55.099998	629
55.200001	307
55.299999	561
55.400002	732
55.500000	527
55.599998	747
55.700001	786
55.799999	541
55.900002	791
56.000000	654
56.099998	561
56.200001	468
56.299999	625
56.400002	527
56.500000	444
56.599998	405
56.700001	244
56.799999	615
56.900002	415
57.000000	566
57.099998	610
57.200001	541
57.299999	571
57.400002	1074
57.500000	786
57.599998	410
57.700001	654
57.799999	463
57.900002	410
58.000000	546
58.099998	942
58.200001	361
58.299999	380
58.400002	732
58.500000	932
58.599998	878
58.700001	571
58.799999	390
58.900002	996
59.000000	541
59.099998	576
59.200001	698
59.299999	439
59.400002	512
59.500000	805
59.599998	517
59.700001	625
59.799999	556
59.900002	498
60.000000	541
60.099998	415
60.200001	747
60.299999	795
60.400002	727
60.500000	610
60.599998	595
60.700001	517
60.799999	483
60.900002	639
61.000000	629
61.099998	625
61.200001	493
61.299999	761
61.400002	522
61.500000	302
61.599998	673
61.700001	483
61.799999	581
61.900002	917
62.000000	400
62.099998	488
62.200001	478
62.299999	546
62.400002	507
62.500000	629
62.599998	639
62.700001	444
62.799999	615
62.900002	551
63.000000	629
63.099998	668
63.200001	541
63.299999	786
63.400002	571
63.500000	537
63.599998	649
63.700001	571
63.799999	952
63.900002	551
64.000000	522
64.099998	502
64.199997	844
64.300003	1254
64.400002	351
64.500000	483
64.599998	791
64.699997	263
64.800003	590
64.900002	732
65.000000	551
65.099998	698
65.199997	839
65.300003	512
65.400002	512
65.500000	473
65.599998	527
65.699997	595
65.800003	468
65.900002	605
66.000000	1040
66.099998	1142
66.199997	576
66.300003	288
66.400002	610
66.500000	903
66.599998	527
66.699997	341
66.800003	747
66.900002	590
67.000000	434
67.099998	644
67.199997	566
67.300003	454
67.400002	703
67.500000	556
67.599998	878
67.699997	781
67.800003	375
67.900002	756
68.000000	600
68.099998	693
68.199997	727
68.300003	590
68.400002	874
68.500000	737
68.599998	605
68.699997	664
68.800003	214
68.900002	454
69.000000	473
69.099998	600
69.199997	493
69.300003	532
69.400002	507
69.500000	341
69.599998	1152
69.699997	571
69.800003	761
69.900002	688
70.000000	502
70.099998	712
70.199997	463
70.300003	659
70.400002	493
70.500000	571
70.599998	883
70.699997	249
70.800003	659
70.900002	717
71.000000	478
71.099998	683
71.199997	537
71.300003	839
71.400002	888
71.500000	571
71.599998	844
71.699997	664
71.800003	781
71.900002	468
72.000000	537
72.099998	493
72.199997	913
72.300003	747
72.400002	654
72.500000	585
72.599998	712
72.699997	483
72.800003	419
72.900002	415
73.000000	751
73.099998	629
73.199997	590
73.300003	756
73.400002	415
73.500000	517
73.599998	463
73.699997	478
73.800003	581
73.900002	585
74.000000	541
74.099998	454
74.199997	708
74.300003	693
74.400002	566
74.500000	747
74.599998	581
74.699997	561
74.800003	742
74.900002	527
75.000000	449
75.099998	771
75.199997	625
75.300003	419
75.400002	625
75.500000	927
75.599998	527
75.699997	615
75.800003	600
75.900002	815
76.000000	605
76.099998	585
76.199997	478
76.300003	810
76.400002	532
76.500000	498
76.599998	600
76.699997	512
76.800003	512
76.900002	864
77.000000	649
77.099998	708
77.199997	551
77.300003	625
77.400002	473
77.500000	434
77.599998	366
77.699997	405
77.800003	742
77.900002	805
78.000000	678
78.099998	488
78.199997	1098
78.300003	859
78.400002	400
78.500000	566
78.599998	698
78.699997	527
78.800003	644
78.900002	380
79.000000	761
79.099998	590
79.199997	493
79.300003	673
79.400002	537
79.500000	473
79.599998	693
79.699997	654
79.800003	698
79.900002	668
80.000000	644
80.099998	1035
80.199997	927
80.300003	419
80.400002	483
80.500000	844
80.599998	825
80.699997	424
80.800003	615
80.900002	468
81.000000	566
81.099998	673
81.199997	629
81.300003	507
81.400002	786
81.500000	634
81.599998	849
81.699997	703
81.800003	732
81.900002	512
82.000000	439
82.099998	556
82.199997	678
82.300003	888
82.400002	664
82.500000	957
82.599998	434
82.699997	546
82.800003	458
82.900002	561
83.000000	488
83.099998	512
83.199997	410
83.300003	517
